question_id,attempts,success_rate,avg_time,median_time,time_std,success_z,time_z,difficulty
q10216,13,1.0,23.692307692307693,19.0,18.553457069526672,1.3844849013106808,-0.19755827591320127,-1.582043177223882
q10217,13,0.46153846153846156,24.23076923076923,21.0,14.35939788752675,-1.6223622555651247,-0.15251803732731892,1.4698442182378058
q10218,18,0.7222222222222222,27.38888888888889,22.0,18.986493307205922,-0.1666664097760444,0.11164653660099211,0.2783129463770365
q10219,15,0.6666666666666666,29.533333333333335,30.0,15.77460285516232,-0.4768966719933896,0.2910210740803243,0.7679177460737139
q10220,18,0.8888888888888888,22.166666666666668,17.0,16.342834371494977,0.7640243768759905,-0.3251722852398684,-1.0891966621158589
q10221,17,0.8235294117647058,19.647058823529413,17.0,11.140809982170214,0.3990475977967611,-0.5359277994071422,-0.9349753972039032
q10222,12,0.6666666666666666,27.916666666666668,23.5,14.506790468500249,-0.4768966719933896,0.155793119659377,0.6326897916527666
q10223,7,0.7142857142857143,25.285714285714285,25.0,11.397577019031804,-0.2109850186642364,-0.06427593724069197,0.14670908142354444
q10224,8,0.625,29.375,29.5,14.362028308802943,-0.7095693686563982,0.27777709916280874,0.987346467819207
q10225,8,0.875,15.25,16.0,7.592289321598403,0.6864668113216544,-0.9037248737418593,-1.5901916850635138
q10226,12,0.4166666666666667,27.833333333333332,17.5,22.84267669928108,-1.8729328519714419,0.148822606544895,2.0217554585163366
q10227,13,0.6923076923076923,21.153846153846153,12.0,15.752492680240344,-0.33371347404692253,-0.40989082924664755,-0.07617735519972502
q10228,14,0.42857142857142855,16.428571428571427,12.5,11.69953507106675,-1.806454938639154,-0.8051419025513309,1.001313036087823
q10229,10,0.9,22.2,17.5,16.335374022177895,0.8260704293194598,-0.3223840799940758,-1.1484545093135357
q10230,19,0.631578947368421,27.94736842105263,26.0,22.505489908539914,-0.6728315744464496,0.1583612034383964,0.831192777884846
q10231,13,1.0,15.692307692307692,16.0,7.040177736684107,1.3844849013106808,-0.8667275349034559,-2.2512124362141366
q10233,12,1.0,17.333333333333332,15.0,10.342615576811166,1.3844849013106808,-0.729462045879814,-2.113946947190495
q10234,17,0.7058823529411765,28.764705882352942,20.0,23.993565313862554,-0.25791060454585146,0.2267283413538096,0.48463894589966106
q10235,13,0.7692307692307693,18.53846153846154,17.0,6.332658533551616,0.0958361197924786,-0.6286577023780767,-0.7244938221705554
q10236,10,0.4,30.1,25.0,17.12989589382648,-1.9660019306366454,0.33842056325880066,2.304422493895446
q10237,15,0.8,25.933333333333334,23.0,19.937282615623374,0.26765595732823894,-0.010105092465290318,-0.2777610497935293
q10238,14,0.7142857142857143,22.071428571428573,20.5,10.110651548009887,-0.2109850186642364,-0.3331385859421333,-0.12215356727789689
q10239,19,0.3684210526315789,31.789473684210527,30.0,14.623341111495618,-2.1423433428443994,0.47973854492713724,2.622081887771537
q1024,32,0.875,16.34375,16.0,5.778767448669867,0.6864668113216544,-0.8122368891142855,-1.4987037004359398
q10240,13,0.7692307692307693,20.46153846153846,19.0,10.55632026019945,0.0958361197924786,-0.4677997074284966,-0.5636358272209752
q10241,12,0.5,23.916666666666668,23.0,8.479476113034057,-1.4075874586454244,-0.1787915098357502,1.2287959488096742
q10242,14,0.8571428571428571,21.214285714285715,19.0,12.722956667914357,0.5867499413232219,-0.40483529226251774,-0.9915852335857396
q10243,11,0.5454545454545454,32.45454545454545,31.0,21.56090738518969,-1.1537626986494152,0.5353692428934321,1.6891319415428474
q10244,15,1.0,24.2,21.0,14.580809305384937,1.3844849013106808,-0.1550917652465122,-1.539576666557193
q10245,6,0.6666666666666666,16.5,14.0,12.895735729302148,-0.4768966719933896,-0.799167177024632,-0.32227050503124244
q10246,14,0.7142857142857143,35.0,24.5,27.743329066503673,-0.2109850186642364,0.7482867343903314,0.9592717530545678
q10247,18,0.7777777777777778,22.72222222222222,20.5,8.55986225532078,0.14356385244130074,-0.2787021978099898,-0.4222660502512905
q10248,15,0.6,22.466666666666665,16.0,15.578678958603584,-0.8491729866542035,-0.3000784380277341,0.5490945486264693
q10249,14,0.9285714285714286,26.5,18.0,23.87708911520382,0.9856174213169516,0.03729439671318602,-0.9483230246037656
q10250,15,0.6666666666666666,18.933333333333334,19.0,9.13757287769778,-0.4768966719933896,-0.5956281940817629,-0.11873152208837334
q10251,15,0.6,35.6,26.0,20.673654732533386,-0.8491729866542035,0.7984744288146006,1.647647415468804
q10252,18,0.8888888888888888,13.38888888888889,11.0,10.14679832951603,0.7640243768759905,-1.0593996666319532,-1.8234240435079436
q10253,31,0.6774193548387096,19.096774193548388,13.0,14.71587541559495,-0.41685210511261317,-0.5819569941669083,-0.1651048890542951
q10254,6,0.8333333333333334,17.166666666666668,16.0,7.730890418746515,0.4537941146586459,-0.7434030721087774,-1.1971971867674234
q10255,28,0.5,25.0,22.5,11.102218663819375,-1.4075874586454244,-0.0881748393474867,1.3194126192979378
q10256,19,0.6842105263157895,23.526315789473685,22.0,11.959972227079568,-0.37892922076685925,-0.21144286074042826,0.167486360026431
q10257,14,0.5,31.142857142857142,31.0,11.95412476516365,-1.4075874586454244,0.42565155594860155,1.833239014594026
q10258,14,1.0,14.285714285714286,11.0,9.972489631508747,1.3844849013106808,-0.9843836683522917,-2.3688685696629728
q10259,16,0.875,23.625,22.5,11.752304738504131,0.6864668113216544,-0.20318830573643668,-0.8896551170580911
q1026,24,0.8333333333333334,16.166666666666668,16.0,2.3895909540204223,0.4537941146586459,-0.8270492294825592,-1.280843344141205
q10260,16,0.625,24.0,22.0,9.563820714895623,-0.7095693686563982,-0.1718209967212685,0.5377483719351297
q10261,11,1.0,15.090909090909092,14.0,5.611676139168145,1.3844849013106808,-0.9170322169604155,-2.3015171182710965
q10262,15,0.6,22.866666666666667,20.0,13.814416210542348,-0.8491729866542035,-0.26661997507822116,0.5825530115759823
q10263,11,0.7272727272727273,17.0,15.0,9.736529155710468,-0.13846365866537652,-0.7573440983377412,-0.6188804396723646
q10264,17,0.9411764705882353,19.352941176470587,16.0,17.656235359181853,1.0560058001393742,-0.5605296103994312,-1.6165354105388055
q10265,9,0.5555555555555556,32.666666666666664,35.0,14.63728116830445,-1.0973571964280793,0.5531123671848404,1.6504695636129196
q10266,19,0.5789473684210527,28.210526315789473,23.0,11.222888058528829,-0.9667339281260393,0.18037335011570743,1.1471072782417466
q10267,19,0.7894736842105263,43.21052631578947,34.0,22.95788159838316,0.20887548659232075,1.4350657107224345,1.2261902241301137
q10268,12,0.5833333333333334,29.25,26.0,14.232644934030425,-0.9422420653194067,0.267321329491086,1.2095633948104927
q10269,20,0.6,20.4,15.5,13.276017157978796,-0.8491729866542035,-0.47294716326688313,0.37622582338732036
q10270,17,0.8235294117647058,22.41176470588235,19.0,12.500294114186934,0.3990475977967611,-0.30467077607962795,-0.703718373876389
q10271,20,0.5,25.35,18.5,15.376930773076921,-1.4075874586454244,-0.05889868426666294,1.3486887743787614
q10272,18,0.4444444444444444,29.555555555555557,25.5,13.003267563203543,-1.7178177208627696,0.29287987757751943,2.010697598440289
q10273,12,0.9166666666666666,22.083333333333332,18.5,11.461067166981469,0.919139507984663,-0.3321427983543504,-1.2512823063390135
q10274,10,0.6,21.2,21.0,6.142746399887704,-0.8491729866542035,-0.40603023736785765,0.44314274928634584
q10275,16,0.9375,21.25,16.0,15.377472700891609,1.0354758563161677,-0.4018479294991685,-1.437323785815336
q10276,18,0.7222222222222222,30.27777777777778,27.5,19.133603195473405,-0.1666664097760444,0.3532909912363618,0.5199574010124062
q10277,11,0.8181818181818182,16.363636363636363,15.0,11.12899570736486,0.3691858613266428,-0.810573471211966,-1.1797593325386089
q10278,11,0.6363636363636364,17.454545454545453,15.0,11.604857916955607,-0.6461131786573958,-0.719323117713295,-0.07320993905589923
q10279,12,0.6666666666666666,25.0,24.0,12.577035349470009,-0.4768966719933896,-0.0881748393474867,0.3887218326459029
q1028,22,0.9545454545454546,17.90909090909091,16.5,7.751553398292506,1.1306601413146715,-0.6813021370888486,-1.81196227840352
q10280,17,0.5882352941176471,21.88235294117647,16.0,19.283679475599236,-0.9148688068884646,-0.3489540358657476,0.565914771022717
q10281,20,0.35,27.7,24.0,15.43100092261303,-2.245209166632256,0.13766978556172413,2.38287895219398
q10282,11,0.9090909090909091,16.363636363636363,13.0,13.055824196677337,0.8768353813186615,-0.810573471211966,-1.6874088525306274
q10283,10,0.8,36.5,25.0,27.997023651333606,0.26765595732823894,0.8737559704510041,0.6061000131227652
q10284,11,0.8181818181818182,17.727272727272727,19.0,8.112840551753855,0.3691858613266428,-0.6965105293386272,-1.0656963906652699
q10285,19,0.7368421052631579,31.105263157894736,24.0,21.00236689529726,-0.08502686708726957,0.4225069635661285,0.5075338306533981
q10286,17,0.6470588235294118,29.235294117647058,23.0,20.74105051511587,-0.586389705717158,0.26609123894147146,0.8524809446586294
q10287,14,0.7857142857142857,23.5,19.5,17.605724593482044,0.18788246132949274,-0.2136440754081594,-0.40152653673765215
q10288,14,0.35714285714285715,33.642857142857146,31.5,14.112771863469263,-2.2053224186328833,0.6347669493830563,2.8400893680159394
q10289,15,1.0,16.133333333333333,15.0,6.621034302742679,1.3844849013106808,-0.8298374347283521,-2.214322336039033
q1029,35,0.6285714285714286,19.314285714285713,18.0,5.608666762889631,-0.6896259946567117,-0.5637629912727034,0.12586300338400835
q10290,13,0.5384615384615384,34.46153846153846,25.0,22.88964607493741,-1.1928126617257242,0.7032464958044488,1.896059157530173
q10291,17,0.6470588235294118,15.294117647058824,16.0,6.715324879355735,-0.586389705717158,-0.900034602093016,-0.313644896375858
q10292,15,0.8666666666666667,22.4,15.0,16.90646537359514,0.6399322719890529,-0.3056548485193195,-0.9455871205083723
q10293,9,0.6666666666666666,33.888888888888886,32.0,22.767545127024807,-0.4768966719933896,0.6553465595305735,1.132243231523963
q10294,14,0.42857142857142855,31.642857142857142,23.0,19.197784899694682,-1.806454938639154,0.46747463463549244,2.2739295732746463
q10295,17,0.6470588235294118,19.352941176470587,20.0,10.355802579173838,-0.586389705717158,-0.5605296103994312,0.025860095317726817
q10296,15,0.5333333333333333,25.266666666666666,22.0,20.25362989218288,-1.2214493013150174,-0.06586919738114495,1.1555801039338724
q10297,13,0.9230769230769231,12.076923076923077,10.0,8.159468308469803,0.9549353074712802,-1.169140565408667,-2.1240758728799474
q10298,12,0.8333333333333334,20.666666666666668,20.0,11.09736523466337,0.4537941146586459,-0.4506415213005411,-0.904435635959187
q10299,14,1.0,14.857142857142858,14.0,6.371295519233636,1.3844849013106808,-0.9365858641387022,-2.3210707654493827
q103,11,0.8181818181818182,17.09090909090909,19.0,6.007570980929738,0.3691858613266428,-0.749739902212852,-1.1189257635394947
q1030,71,0.5492957746478874,18.95774647887324,18.0,5.695704195063678,-1.132312718931442,-0.5935861282679429,0.538726590663499
q10300,13,1.0,22.923076923076923,23.0,9.286742687486809,1.3844849013106808,-0.2619014738930335,-1.6463863752037142
q10301,9,0.4444444444444444,30.88888888888889,23.0,23.49704473143614,-1.7178177208627696,0.40440808740922846,2.122225808271998
q10302,16,0.875,21.4375,18.5,10.582808385931086,0.6864668113216544,-0.3861642749915844,-1.072631086313239
q10303,22,0.7727272727272727,23.454545454545453,22.0,10.970641656483833,0.11536110133063282,-0.21744617347060413,-0.33280727480123695
q10304,17,0.35294117647058826,35.35294117647059,33.0,14.559967275334913,-2.2287852115736904,0.7778089075810778,3.006594119154768
q10305,16,0.5,30.3125,26.0,20.13196049403369,-1.4075874586454244,0.3561953717007292,1.7637828303461536
q10306,11,0.8181818181818182,13.363636363636363,10.0,9.23333880319278,0.3691858613266428,-1.0615119433333113,-1.430697804659954
q10308,24,0.8333333333333334,23.166666666666668,21.5,13.936709943812819,0.4537941146586459,-0.24152612786608657,-0.6953202425247325
q10309,17,0.7647058823529411,17.294117647058822,10.0,16.05367833972308,0.07056849662545449,-0.7327422873454524,-0.8033107839709069
q1031,32,0.96875,16.5,17.0,8.911753746525411,1.2099803788134242,-0.799167177024632,-2.009147555838056
q10310,15,0.9333333333333333,22.066666666666666,20.0,10.250203250017371,1.012208586649867,-0.3335369009772467,-1.3457454876271135
q10311,10,1.0,14.5,10.5,12.48332220738267,1.3844849013106808,-0.9664594917721957,-2.3509443930828766
q10312,12,0.9166666666666666,20.416666666666668,17.0,11.171866722289792,0.919139507984663,-0.47155306064398655,-1.3906925686286495
q10313,14,0.9285714285714286,15.071428571428571,9.0,14.002550788032462,0.9856174213169516,-0.9186616875586061,-1.9042791088755577
q10314,11,0.5454545454545454,28.181818181818183,24.0,11.948373795778084,-1.1537626986494152,0.17797202502363738,1.3317347236730526
q10315,10,0.7,27.3,28.0,8.042249547096745,-0.29075851466298264,0.10421132261221153,0.3949698372751942
q10316,13,0.7692307692307693,21.076923076923077,16.0,15.824356429575783,0.0958361197924786,-0.41632514904463075,-0.5121612688371093
q10317,17,0.7647058823529411,28.941176470588236,28.0,15.400773471790687,0.07056849662545449,0.2414894279491828,0.17092093132372832
q10318,22,0.7727272727272727,27.09090909090909,20.0,14.595854241494774,0.11536110133063282,0.0867216715249661,-0.028639429805666722
q10319,16,0.9375,16.9375,17.0,9.132131916115389,1.0354758563161677,-0.7625719831736025,-1.79804783948977
q1032,25,0.96,17.12,17.0,1.7869900204906948,1.1611191125141922,-0.7473065594528873,-1.9084256719670796
q10320,9,0.4444444444444444,23.555555555555557,21.0,11.069226611546886,-1.7178177208627696,-0.2089970666651714,1.5088206541975981
q10321,27,0.7777777777777778,26.296296296296298,21.0,19.10862635407373,0.14356385244130074,0.02025536465556391,-0.12330848778573683
q10322,14,0.7142857142857143,33.142857142857146,32.5,11.037398960995104,-0.2109850186642364,0.5929438706961654,0.8039288893604017
q10323,18,0.7222222222222222,24.27777777777778,19.5,16.879523116889136,-0.1666664097760444,-0.14858595300632904,0.01808045676971537
q10324,8,0.625,26.375,25.0,13.048672619958596,-0.7095693686563982,0.026838627041463295,0.7364079956978615
q10325,19,0.3684210526315789,36.78947368421053,28.0,22.863311093366306,-2.1423433428443994,0.8979693317960463,3.040312674640446
q10326,15,0.8,24.133333333333333,17.0,21.787501878261263,0.26765595732823894,-0.16066817573809763,-0.42832413306633654
q10327,18,0.8888888888888888,17.22222222222222,11.5,17.91008771140067,0.7640243768759905,-0.7387560633657897,-1.5027804402417801
q10328,18,0.9444444444444444,21.055555555555557,16.0,11.557896318978703,1.0742546390933356,-0.41811246009962594,-1.4923670991929616
q10329,18,0.8888888888888888,34.666666666666664,31.0,21.149329011745476,0.7640243768759905,0.7204046819324039,-0.04361969494358653
q1033,35,0.6285714285714286,22.2,22.0,3.3059660864421896,-0.6896259946567117,-0.3223840799940758,0.3672419146626359
q10330,10,0.7,25.1,22.0,11.901913945057558,-0.29075851466298264,-0.0798102236101084,0.21094829105287424
q10331,19,0.5789473684210527,25.94736842105263,25.0,14.908885062309977,-0.9667339281260393,-0.00893111130916721,0.9578028168168721
q10332,19,0.5789473684210527,31.789473684210527,23.0,23.220151562737293,-0.9667339281260393,0.47973854492713724,1.4464724730531766
q10333,29,0.4482758620689655,31.413793103448278,24.0,23.01942850441667,-1.6964225303650216,0.44831430794642435,2.144736838311446
q10334,23,0.43478260869565216,35.26086956521739,35.0,19.75582167662426,-1.771770809944047,0.7701074710965353,2.5418782810405824
q10335,11,0.5454545454545454,38.45454545454545,34.0,16.735373532512718,-1.1537626986494152,1.037246187136123,2.1910088857855383
q1034,31,0.6774193548387096,18.903225806451612,17.0,6.394554134624648,-0.41685210511261317,-0.5981465730134469,-0.1812944679008337
q10344,9,1.0,30.77777777777778,34.0,7.5357942145764865,1.3844849013106808,0.3951140699232527,-0.9893708313874281
q10345,9,0.8888888888888888,30.77777777777778,34.0,7.5357942145764865,0.7640243768759905,0.3951140699232527,-0.36891030695273774
q10346,9,1.0,30.77777777777778,34.0,7.5357942145764865,1.3844849013106808,0.3951140699232527,-0.9893708313874281
q10347,9,0.8888888888888888,30.77777777777778,34.0,7.5357942145764865,0.7640243768759905,0.3951140699232527,-0.36891030695273774
q10348,6,1.0,40.041666666666664,35.375,15.33412588531432,1.3844849013106808,1.1700027778164812,-0.2144821234941996
q10349,6,0.6666666666666666,40.041666666666664,35.375,15.33412588531432,-0.4768966719933896,1.1700027778164812,1.6468994498098708
q1035,29,0.896551724137931,15.068965517241379,15.0,1.6675695419801546,0.8068147578714867,-0.9188677125767681,-1.725682470448255
q10350,6,0.8333333333333334,40.041666666666664,35.375,15.33412588531432,0.4537941146586459,1.1700027778164812,0.7162086631578353
q10351,6,0.8333333333333334,40.041666666666664,35.375,15.33412588531432,0.4537941146586459,1.1700027778164812,0.7162086631578353
q10352,7,0.2857142857142857,50.892857142857146,40.25,27.734176097542967,-2.6041898986266125,2.0776631640807923,4.681853062707405
q10353,7,0.7142857142857143,50.892857142857146,40.25,27.734176097542967,-0.2109850186642364,2.0776631640807923,2.2886481827450287
q10354,7,0.7142857142857143,50.892857142857146,40.25,27.734176097542967,-0.2109850186642364,2.0776631640807923,2.2886481827450287
q10355,7,0.42857142857142855,50.892857142857146,40.25,27.734176097542967,-1.806454938639154,2.0776631640807923,3.8841181027199463
